"Comments","objectid","barcode_id","RunId_12SVert","RunId_trnL","DateRun","DateFirstAnalyzed","Reads_12SVert","ESVs_12SVert","Reads_trnL","ESVs_trnL","country","name_of_park","location","location_other","date","year","time","latitude","longitude","habitat_final","habitat","habitat_other","has_it_rained_in_the_past_week","sample_type","species_id","species_id_dna","species_id_dna_common","species_id_dna_diet","species_id_other","faecal_age","faecal_age_other","faecal_texture","species_sex","species_age","latrine","swab","swab_barcode_id","collector","notes","kafue_section","znp_written_ID","znp_assumption"
NA,404,"S079080","JV318","JV318",2025-03-10,2025-03-14,20070,2,40114,25,"zambia","kafue","park",NA,2024-06-28,2024,"0.6743055555555556",-14.9416132259999,26.004978615,"woodlands","woodland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"1-2_days",NA,"soft","unknown","unknown","no","yes",NA,"SSM, DN","Some beetles present on the scat but fresh sample so opted to collect.",NA,NA,NA
NA,8,"S079252","JV318","JV318",2025-03-10,2025-03-14,19354,20,66768,45,"zambia","kafue","park",NA,2024-06-01,2024,"0.65347222222222223",-15.3025869019999,25.952792082,"woodlands","woodland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"<24hr",NA,"diarrhea","unknown","unknown","no","no",NA,"JM",NA,NA,NA,NA
NA,937,"S080784","JV318","JV318",2025-03-10,2025-03-14,26718,4,45570,15,"zambia","kafue","park",NA,2024-07-23,2024,"0.46388888888888891",-14.6122574789999,26.191741389,"woodlands","woodland",NA,"no","faecal","leopard","Lycaon pictus","African Wild Dog","Carnivore",NA,"3-7_days",NA,"soft","unknown","unknown","yes","no",NA,"SSM, DMM, CNK","Sample found at a hyena latrine. Unsure of species.",NA,NA,NA
NA,4041,"S085114","JV318","JV318",2025-03-10,2025-03-14,18904,5,44919,50,"zambia","kafue","park",NA,2024-09-21,2024,"0.74444444444444446",-14.4689733329999,26.559281667,"woodlands","savanna_woodland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"MM",NA,NA,NA,NA
NA,1335,"S085929","JV318","JV318",2025-03-10,2025-03-14,16023,1,44596,19,"zambia","kafue","park",NA,2024-08-13,2024,"0.56319444444444444",-14.9503264389999,26.711689755,"woodlands","woodland",NA,"no","faecal","leopard","Lycaon pictus","African Wild Dog","Carnivore",NA,"3-7_days",NA,"soft","unknown","unknown","no","no",NA,"SSM","Unk felid scat.  Not a lot of weight to the fecal sample but still dark in color.",NA,NA,NA
NA,1406,"S085963","JV318","JV318",2025-03-10,2025-03-14,25115,13,52400,75,"zambia","kafue","park",NA,2024-08-07,2024,"0.75624999999999998",-14.5845149999999,26.196661667,"woodlands","savanna_woodland",NA,"other","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"observed",NA,"soft","unknown","unknown","no","no",NA,"LB",NA,NA,NA,NA
NA,9,"S079230","JV319","JV320",2025-03-10,2025-03-14,22808,5,68625,77,"zambia","kafue","park",NA,2024-06-01,2024,"0.65694444444444444",-15.3027785069999,25.952546212,"woodlands","woodland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"1-2_days",NA,"soft","unknown","unknown","no","no",NA,"JM","Not sure of species. Nearby another sample taken and partial tracks of WD seen",NA,NA,NA
NA,546,"S080745","JV319","JV318",2025-03-10,2025-03-14,18962,8,44201,52,"zambia","kafue","park",NA,2024-07-08,2024,"0.74791666666666667",-14.5602483169999,26.62169325,"woodlands","woodland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"observed",NA,"soft","unknown","unknown","no","yes",NA,"SSM, DN","Observed from Kamatete pack. Did not get photo of individual.  Two scat samples collected in this day at different locations, likely from different dogs",NA,NA,NA
NA,1124,"S083940","JV319","JV318",2025-03-10,2025-03-14,24859,2,57527,19,"zambia","kafue","park",NA,2024-08-02,2024,"0.52361111111111114",-14.5780856179999,26.486133347,"woodlands","woodland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"observed",NA,"soft","unknown","juvenile","no","yes","S065307","WM and EP",NA,NA,NA,NA
NA,1182,"S079078","JV317","JV317",2025-03-07,2025-03-14,31461,2,62188,65,"zambia","kafue","park",NA,2024-08-08,2024,"0.65833333333333333",-15.0226605669999,25.969823611,"woodlands","woodland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"1-2_days",NA,"hard","unknown","adult","no","no",NA,"SSM","Did not have sample collection vial.  Collected and stored sample in a sterile glove inside a ziploc bag and transferred over once back in camp.",NA,NA,NA
NA,449,"S079151","JV317","JV317",2025-03-07,2025-03-14,32046,28,84269,58,"zambia","kafue","park",NA,2024-07-01,2024,"0.76527777777777772",-14.8639958119999,26.661411747,"woodlands","woodland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"observed",NA,"hard","unknown","unknown","no","yes",NA,NA,"Witnessed dog deposit scat but came back for sample. From ZCP intensively monitored pack - mayukuyuku pack",NA,NA,NA
NA,4971,"S080720","JV317","JV317",2025-03-07,2025-03-14,41780,11,92350,78,"zambia","kafue","park",NA,2024-10-27,2024,"0.5395833333333333",-14.6780493139999,26.226387687,"woodlands","savanna_woodland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"3-7_days",NA,"hard","unknown","unknown","no","no",NA,"CK",NA,NA,NA,NA
NA,545,"S080756","JV317","JV317",2025-03-07,2025-03-14,34314,14,84821,76,"zambia","kafue","park",NA,2024-07-08,2024,"0.71319444444444446",-14.5646221069999,26.620176234,"grassland","grassland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"observed",NA,"hard","unknown","unknown","no","yes",NA,"SSM, DN","Kamatete pack - ZCP intensively monitored individuals.  
Right on the edge of grassland.",NA,NA,NA
NA,1337,"S085964","JV317","JV317",2025-03-07,2025-03-14,24707,1,43462,63,"zambia","kafue","park",NA,2024-08-13,2024,"0.57361111111111107",-14.9416161439999,26.711313532,"woodlands","woodland",NA,"no","faecal","warthog","Lycaon pictus","African Wild Dog","Carnivore",NA,"3-7_days",NA,"hard","unknown","unknown","no","no",NA,"SSM","Unk carnivore. Scat exposed and in the open (so likely dried out quickly) but still looks fresh",NA,NA,NA
NA,59,"S079113","JV316","JV316",2025-03-06,2025-03-14,48168,14,126103,53,"zambia","kafue","park",NA,2024-06-07,2024,"0.35347222222222224",-14.9707591229999,25.897839214,"woodlands","woodland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"X","From dispersing pack same as lrecious sample 3 in pack",NA,NA,NA
NA,3067,"S079120","JV316","JV316",2025-03-06,2025-03-14,69310,5,93778,22,"zambia","kafue","park",NA,2024-08-17,2024,"0.45347222222222222",-14.9756625629999,26.048755252,"woodlands","woodland",NA,"no","faecal","jackal_side_striped","Lycaon pictus","African Wild Dog","Carnivore",NA,"3-7_days",NA,"hard","unknown","unknown","no","no",NA,"SSM, ET AP","Unknown possibly canid.",NA,NA,NA
NA,1144,"S080563","JV316","JV316",2025-03-06,2025-03-14,59161,16,125761,118,"zambia","kafue","park",NA,2024-07-13,2024,"0.35",-14.8119025399999,26.68506118,"woodlands","woodland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"<24hr",NA,"soft","unknown","juvenile","no","no",NA,"AK","Saw the dog defecate around 1700hrs on 12July. Sample collected at 0825 hrs on 13July.",NA,NA,NA
NA,3087,"S080907","JV316","JV316",2025-03-06,2025-03-14,48660,21,48579,28,"zambia","kafue","park",NA,2024-08-23,2024,"0.6645833333333333",-15.2373682749999,25.93334388,"woodlands","woodland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"observed",NA,"diarrhea","male","adult","no","no",NA,"SSM, DMM, JKN, CNK, AM","Anal swab from a wild dog immobilization.   ZCP intensive study pack KWD-1396",NA,NA,NA
NA,1242,"S083923","JV316","JV316",2025-03-06,2025-03-14,50232,22,82155,68,"zambia","kafue","park",NA,2024-08-09,2024,"0.25833333333333336",-14.7811053729999,26.228708243,"woodlands","savanna_woodland",NA,"no","faecal","hyaena_spotted","Lycaon pictus","African Wild Dog","Carnivore",NA,"<24hr",NA,"soft","unknown","unknown","no","yes","S065310","WM & CK",NA,NA,NA,NA
"JM 20250305: added park",NA,"S079171","JV315","JV315",2025-02-25,2025-02-25,34706,6,88611,14,"Zambia","kafue","park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lycaon pictus","African Wild Dog","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,3951,"S084005","JV315","JV315",2025-02-25,2025-02-25,41577,6,51900,63,"zambia","kafue","park",NA,2024-09-20,2024,"0.4451388889",-16.3461360009999,25.793675727,"woodlands","savanna_woodland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"LM, DB",NA,NA,NA,NA
NA,3382,"S085338","JV315","JV315",2025-02-25,2025-02-25,37233,1,34433,23,"zambia","kafue","park",NA,2024-08-27,2024,"0.7118055556",-14.2931150359999,25.887716511,"grassland","grassland",NA,"no","faecal","cheetah","Lycaon pictus","African Wild Dog","Carnivore",NA,"3-7_days",NA,"hard","unknown","adult","no","no",NA,"JB",NA,NA,NA,NA
NA,3690,"S085804","JV315","JV315",2025-02-25,2025-02-25,33288,15,58740,13,"zambia","kafue","park",NA,2024-09-14,2024,"0.6375",-14.3194714499999,25.95260243,"grassland","grassland",NA,"no","faecal","cheetah","Lycaon pictus","African Wild Dog","Carnivore",NA,"1-2_days",NA,"hard","unknown","unknown","no","no",NA,"JB",NA,NA,NA,NA
NA,4593,"S085931","JV315","JV315",2025-02-25,2025-02-25,49412,77,98863,95,"zambia","kafue","park",NA,2024-09-17,2024,"0.2",-14.0165695989999,25.666598918,"grassland","grassland",NA,"no","faecal","unknown","Lycaon pictus","African Wild Dog","Carnivore",NA,"3-7_days",NA,"hard","unknown","unknown","no","no",NA,"SSM, DMM","Small felid",NA,NA,NA
NA,768,"S078800","JV314","JV314",2025-02-21,2025-02-25,17669,2,39699,57,"zambia","kafue","park",NA,2024-07-03,2024,"0.3229166667",-14.9828666669999,26.168573333,"woodlands","savanna_woodland",NA,"no","faecal","leopard","Lycaon pictus","African Wild Dog","Carnivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"DN, LB",NA,NA,NA,NA
NA,99,"S079187","JV314","JV314",2025-02-21,2025-02-25,21210,1,39110,21,"zambia","kafue","park",NA,2024-06-09,2024,"0.4263888889",-15.4304696389999,25.922871362,"woodlands","woodland",NA,"no","faecal","wild_dog","Lycaon pictus","African Wild Dog","Carnivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"JM","Think wild dog spoor next to sample, very fresh! Maybe cheetah ?",NA,NA,NA
NA,3706,"S085268","JV314","JV314",2025-02-21,2025-02-25,20265,1,31720,38,"zambia","kafue","park",NA,2024-09-14,2024,"0.6430555556",-14.3195063799999,25.952659471,"woodlands","savanna_woodland",NA,"no","faecal","unknown","Lycaon pictus","African Wild Dog","Carnivore",NA,"3-7_days",NA,"hard","unknown","adult","yes","no",NA,"JB/SR","Suspected cheetah scat. Found at latrine with anither cheetah scat.",NA,NA,NA
"JM: added park",NA,"S065307","JV318","JV318",2025-03-10,2025-03-14,23369,7,17989,2,"zambia","kafue","park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lycaon pictus","African Wild Dog","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JM: added park",NA,"S065310","JV318","JV318",2025-03-10,2025-03-14,1572,2,34375,3,"zambia","kafue","park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lycaon pictus","African Wild Dog","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JM: added park",NA,"S065390","JV319","JV318",2025-03-10,2025-03-14,17985,3,70303,17,"zambia","kafue","park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lycaon pictus","African Wild Dog","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JM 20250317: added park Kafue",NA,"S080727","JV316","JV316",2025-03-06,2025-03-14,33,1,0,0,"zambia","kafue","park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lycaon pictus","African Wild Dog","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,558,"S078811","JV327","JV327",2025-03-31,2025-04-02,31475,1,84490,28,"zambia","kafue","park",NA,2024-07-07,2024,"0.64930555555555558",-16.0562209499999,25.933725,"grassland","flood_plain",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"MS GKLL",NA,NA,NA,NA
NA,398,"S078868","JV327","JV327",2025-03-31,2025-04-02,28158,1,59478,55,"zambia","kafue","park",NA,2024-06-26,2024,"0.62083333333333335",-16.2749753669999,25.811384833,"grassland","flood_plain",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"RS GKLL",NA,NA,NA,NA
NA,146,"S080598","JV327","JV327",2025-03-31,2025-04-02,30673,1,85825,27,"zambia","kafue","park",NA,2024-06-13,2024,"0.59652777777777777",-16.2702416669999,25.944453333,"grassland","flood_plain",NA,"no","faecal","waterbuck_defassa","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"soft","female","adult","no","no",NA,"MS GKLL",NA,NA,NA,NA
NA,807,"S080560","JV323","JV323",2025-03-25,2025-04-02,26119,1,55959,31,"zambia","kafue","park",NA,2024-07-21,2024,"0.4284722222222222",-15.9787830259999,25.810265,"grassland","flood_plain,woodland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"JM",NA,NA,NA,NA
NA,4391,"S085284","JV323","JV323",2025-03-25,2025-04-02,23266,1,55120,31,"zambia","kafue","park",NA,2024-10-04,2024,"0.53888888888888886",-15.1987866669999,25.399643333,"grassland","grassland",NA,"no","faecal","kudu","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"MM",NA,NA,NA,NA
NA,3189,"S080642","JV322","JV323",2025-03-20,2025-03-20,26188,1,81331,61,"zambia","kafue","park",NA,2024-08-23,2024,"0.67986111111111114",-15.9874003869999,25.800809398,"woodlands","savanna_woodland,flood_plain",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"JM",NA,NA,NA,NA
NA,4394,"S081661","JV322","JV323",2025-03-20,2025-03-20,21883,1,65748,60,"zambia","kafue","park",NA,2024-10-04,2024,"0.55902777777777779",-15.1976816669999,25.395045,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"soft","unknown","adult","no","no",NA,"GS",NA,NA,NA,NA
NA,4571,"S083474","JV322","JV322",2025-03-20,2025-03-20,16426,1,44208,39,"zambia","kafue","park",NA,2024-10-06,2024,"0.62916666666666665",-14.6903344119999,25.949902332,"woodlands","savanna_woodland",NA,"no","faecal","waterbuck_defassa","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"JB",NA,NA,NA,NA
NA,4393,"S085141","JV322","JV323",2025-03-20,2025-03-20,20271,1,68150,45,"zambia","kafue","park",NA,2024-10-04,2024,"0.55069444444444449",-15.1980933329999,25.397085,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"soft","unknown","adult","no","no",NA,"GS",NA,NA,NA,NA
NA,3380,"S085164","JV322","JV322",2025-03-20,2025-03-20,15910,1,47220,19,"zambia","kafue","park",NA,2024-09-06,2024,"0.74375000000000002",-16.0527734219999,25.934045598,"grassland","flood_plain",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"soft","male","adult","no","no",NA,"JM",NA,NA,NA,NA
NA,141,"S080680","JV321","JV321",2025-03-14,2025-03-14,37394,2,69007,26,"zambia","kafue","park",NA,2024-06-13,2024,"0.41736111111111113",-16.0305566669999,25.93802,"grassland","flood_plain",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"soft","male","adult","no","no",NA,"MS GKLL",NA,NA,NA,NA
NA,3413,"S085162","JV321","JV321",2025-03-14,2025-03-14,45269,3,81360,18,"zambia","kafue","park",NA,2024-08-26,2024,"0.41388888888888886",-14.1306370499999,25.8974204,"grassland","flood_plain",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","yes","no",NA,"KK",NA,NA,NA,NA
NA,3696,"S085358","JV320","JV320",2025-03-12,2025-03-14,26856,1,66537,22,"zambia","kafue","park",NA,2024-09-14,2024,"0.68402777777777779",-14.2588957599999,25.89602389,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"soft","unknown","adult","no","no",NA,"JB",NA,NA,NA,NA
NA,504,"S085623","JV320","JV320",2025-03-12,2025-03-14,23447,2,52462,38,"zambia","kafue","park",NA,2024-07-10,2024,"0.39930555555555558",-15.9671081539999,25.860480118,"woodlands","savanna_woodland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"Krf",NA,NA,NA,NA
NA,1498,"S085987","JV320","JV320",2025-03-12,2025-03-14,18718,1,44092,33,"zambia","kafue","park",NA,2024-08-17,2024,"0.37569444444444444",-14.2597983329999,25.89623,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"JKN, CNK, MM, CC,AP","collected in busanga plains",NA,NA,NA
NA,1507,"S080646","JV318","JV318",2025-03-10,2025-03-14,25301,1,52026,33,"zambia","kafue","park",NA,2024-08-16,2024,"0.46736111111111112",-16.2448442839999,25.972894737,"woodlands","woodland,flood_plain",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"GK",NA,NA,NA,NA
NA,279,"S080672","JV318","JV318",2025-03-10,2025-03-14,22456,2,57626,33,"zambia","kafue","park",NA,2024-06-20,2024,"0.59236111111111112",-16.2064794729999,25.974794235,"woodlands","woodland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"RS GKLL",NA,NA,NA,NA
NA,841,"S080774","JV318","JV318",2025-03-10,2025-03-14,16731,1,42167,50,"zambia","kafue","park",NA,2024-07-21,2024,"0.63611111111111107",-14.2515265899999,25.843238627,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"SSM, DMM","Visual on a herd of wildebeest during sample collection.  Sample still moist on inside.",NA,NA,NA
NA,507,"S083965","JV318","JV318",2025-03-10,2025-03-14,21719,1,51937,31,"zambia","kafue","park",NA,2024-07-10,2024,"0.39305555555555555",-15.9671081539999,25.860480118,"woodlands","savanna_woodland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"Krf",NA,NA,NA,NA
NA,981,"S085861","JV318","JV318",2025-03-10,2025-03-14,17903,4,46943,21,"zambia","kafue","park",NA,2024-07-20,2024,"0.43263888888888891",-14.1042827829999,25.711118217,"grassland","grassland",NA,"no","faecal","reedbuck","Connochaetes taurinus","Blue Wildebeest","Herbivore","Reedbuck","<24hr",NA,"soft","unknown","adult","yes","no",NA,"VK",NA,NA,NA,NA
NA,517,"S085884","JV318","JV318",2025-03-10,2025-03-14,26507,1,50422,35,"zambia","kafue","park",NA,2024-07-10,2024,"0.33402777777777776",-15.9671081539999,25.860480118,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"soft","male","adult","no","no",NA,"Krf",NA,NA,NA,NA
NA,3152,"S086001","JV318","JV318",2025-03-10,2025-03-14,21911,1,52677,37,"zambia","kafue","park",NA,2024-08-25,2024,"0.6743055555555556",-14.2596420289999,25.899421741,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"soft","unknown","adult","yes","no",NA,"JB/SR",NA,NA,NA,NA
NA,1127,"S079035","JV319","JV320",2025-03-10,2025-03-14,24043,1,58323,62,"zambia","kafue","park",NA,2024-08-04,2024,"0.45",-15.9835842639999,25.838485948,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"gri",NA,NA,NA,NA
NA,3126,"S085128","JV319","JV318",2025-03-10,2025-03-14,27780,1,61580,15,"zambia","kafue","park",NA,2024-08-25,2024,"0.44791666666666669",-14.2167435999999,25.80643361,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"1-2_days",NA,"hard","unknown","adult","yes","no",NA,"JB",NA,NA,NA,NA
NA,3153,"S085156","JV319","JV320",2025-03-10,2025-03-14,24238,1,50006,45,"zambia","kafue","park",NA,2024-08-25,2024,"0.67500000000000004",-14.2596762259999,25.899478021,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"soft","unknown","adult","yes","no",NA,"JB/SR",NA,NA,NA,NA
NA,508,"S085663","JV319","JV320",2025-03-10,2025-03-14,20455,1,46934,34,"zambia","kafue","park",NA,2024-07-10,2024,"0.39027777777777778",-15.9671081539999,25.860480118,"woodlands","savanna_woodland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"Krf",NA,NA,NA,NA
NA,505,"S085677","JV319","JV320",2025-03-10,2025-03-14,21414,1,43172,40,"zambia","kafue","park",NA,2024-07-10,2024,"0.39791666666666664",-15.9671081539999,25.860480118,"woodlands","savanna_woodland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"Krf",NA,NA,NA,NA
NA,986,"S085768","JV319","JV318",2025-03-10,2025-03-14,19312,1,54957,34,"zambia","kafue","park",NA,2024-07-25,2024,"0.35208333333333336",-14.0913803499999,25.6843066,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"C,C",NA,NA,NA,NA
NA,1522,"S085794","JV319","JV318",2025-03-10,2025-03-14,21450,1,58906,21,"zambia","kafue","park",NA,2024-08-18,2024,"0.56736111111111109",-14.3211493139999,25.964511279,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"hard","male","adult","yes","no",NA,"JB",NA,NA,NA,NA
NA,506,"S085881","JV317","JV317",2025-03-07,2025-03-14,29267,1,57133,38,"zambia","kafue","park",NA,2024-07-10,2024,"0.39583333333333331",-15.9671081539999,25.860480118,"woodlands","savanna_woodland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"Krf",NA,NA,NA,NA
NA,843,"S080762","JV316","JV316",2025-03-06,2025-03-14,67761,2,80567,26,"zambia","kafue","park",NA,2024-07-21,2024,"0.66041666666666665",-14.2823308479999,25.899237974,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","male","adult","no","no",NA,"SSM, DMM","Sample still fresh/wet.  Very likely from a lone adult bill seen in the area.",NA,NA,NA
NA,3700,"S085121","JV316","JV316",2025-03-06,2025-03-14,62456,1,120167,22,"zambia","kafue","park",NA,2024-09-14,2024,"0.68611111111111112",-14.2588786499999,25.89592208,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"soft","unknown","unknown","yes","no",NA,"JB",NA,NA,NA,NA
NA,1479,"S078817","JV315","JV315",2025-02-25,2025-02-25,40598,1,65187,20,"zambia","kafue","park",NA,2024-08-18,2024,"0.5041666667",-15.9912033329999,25.795531667,"grassland","flood_plain",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"soft","male","adult","no","no",NA,"MS GKLL",NA,NA,NA,NA
NA,246,"S080593","JV315","JV315",2025-02-25,2025-02-25,44971,1,78939,50,"zambia","kafue","park",NA,2024-06-19,2024,"0.7381944444",-15.9527574999999,25.9574325,"grassland","flood_plain",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"soft","female","adult","no","no",NA,"MS GKLL",NA,NA,NA,NA
NA,806,"S080674","JV315","JV315",2025-02-25,2025-02-25,49284,3,105007,54,"zambia","kafue","park",NA,2024-07-21,2024,"0.425",-15.9787472259999,25.810271382,"grassland","flood_plain,woodland",NA,"no","faecal","sable","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"JM",NA,NA,NA,NA
NA,3692,"S085194","JV315","JV315",2025-02-25,2025-02-25,50954,2,85024,35,"zambia","kafue","park",NA,2024-09-14,2024,"0.68125",-14.2589347299999,25.89635772,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"JB",NA,NA,NA,NA
NA,3710,"S085271","JV315","JV315",2025-02-25,2025-02-25,42202,1,49565,40,"zambia","kafue","park",NA,2024-09-14,2024,"0.6847222222",-14.2588114039999,25.896110118,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"soft","male","adult","no","no",NA,"JB/SR",NA,NA,NA,NA
NA,3698,"S085351","JV315","JV315",2025-02-25,2025-02-25,44461,1,21230,24,"zambia","kafue","park",NA,2024-09-14,2024,"0.6854166667",-14.2588839999999,25.89595703,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Connochaetes taurinus","Blue Wildebeest","Herbivore",NA,"observed",NA,"soft","unknown","adult","no","no",NA,"JB",NA,NA,NA,NA
