"Comments","objectid","barcode_id","RunId_12SVert","RunId_trnL","DateRun","DateFirstAnalyzed","Reads_12SVert","ESVs_12SVert","Reads_trnL","ESVs_trnL","country","name_of_park","location","location_other","date","year","time","latitude","longitude","habitat_final","habitat","habitat_other","has_it_rained_in_the_past_week","sample_type","species_id","species_id_dna","species_id_dna_common","species_id_dna_diet","species_id_other","faecal_age","faecal_age_other","faecal_texture","species_sex","species_age","latrine","swab","swab_barcode_id","collector","notes","kafue_section","znp_written_ID","znp_assumption"
NA,4611,"S079358","JV339","JV339","2025/05/15","2025/05/19",25466,7,70621,43,"rwanda","Akagera","park",NA,"2024/10/10",2024,"0.388888889",-1.854285,30.74308833,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"Adrien",NA,NA,NA,NA
NA,4664,"S079360","JV339","JV339","2025/05/15","2025/05/19",22343,7,58189,77,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.455555556",-1.885825,30.68362333,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"ET",NA,NA,NA,NA
NA,1558,"S081725","JV339","JV339","2025/05/15","2025/05/19",28175,20,80822,88,"rwanda","Akagera","park",NA,"2024/08/19",2024,"0.378472222",-1.613425,30.69391667,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"1-2_days",NA,"soft","unknown","unknown","no","no",NA,"Emerance","Seems like dropped in 2 days ago.",NA,NA,NA
NA,4612,"S083111","JV339","JV339","2025/05/15","2025/05/19",32435,12,84454,42,"rwanda","Akagera","park",NA,"2024/10/10",2024,"0.417361111",-1.677996667,30.6873,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,4663,"S083148","JV339","JV339","2025/05/15","2025/05/19",33002,11,80310,57,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.452777778",-1.885931667,30.68369,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"ET",NA,NA,NA,NA
NA,4379,"S079346","JV338","JV338","2025/05/09","2025/05/19",49923,12,110937,70,"rwanda","Akagera","park",NA,"2024/10/03",2024,"0.473611111",-1.881316667,30.736145,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"observed",NA,"soft","male","adult","no","no",NA,"SM",NA,NA,NA,NA
NA,4665,"S079365","JV338","JV338","2025/05/09","2025/05/19",39494,8,69665,63,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.456944444",-1.885816667,30.68344167,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"ET",NA,NA,NA,NA
NA,4666,"S079368","JV338","JV338","2025/05/09","2025/05/19",36730,15,60326,53,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.459722222",-1.885068333,30.68338333,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"3-7_days",NA,"soft","unknown","adult","no","no",NA,"ET",NA,NA,NA,NA
NA,4609,"S079397","JV338","JV338","2025/05/09","2025/05/19",36725,14,58636,68,"rwanda","Akagera","park",NA,"2024/10/10",2024,"0.382638889",-1.861231667,30.74027833,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","juvenile","no","no",NA,"Emerance",NA,NA,NA,NA
NA,4823,"S079400","JV338","JV336","2025/05/09","2025/05/19",44829,4,26600,81,"rwanda","Akagera","park",NA,"2024/10/21",2024,"0.597222222",-1.737996667,30.743265,"grassland","grassland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"observed",NA,"soft","male","adult","no","no",NA,"Adrien","Observed EM5 (Adult Male).",NA,NA,NA
NA,4650,"S079441","JV338","JV338","2025/05/09","2025/05/19",41401,17,102112,58,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.392361111",-1.882715,30.69795,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"ET",NA,NA,NA,NA
NA,3961,"S079490","JV338","JV336","2025/05/09","2025/05/19",46498,4,27010,54,"rwanda","Akagera","park",NA,"2024/09/20",2024,"0.34375",-1.87948,30.73677,"woodland","woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"SM",NA,NA,NA,NA
NA,3525,"S079501","JV338","JV336","2025/05/09","2025/05/19",30252,10,24531,34,"rwanda","Akagera","park",NA,"2024/09/05",2024,"0.451388889",-1.506843333,30.65787167,"wetlands","wetlands",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","juvenile","no","no",NA,"AN",NA,NA,NA,NA
NA,3826,"S079502","JV338","JV336","2025/05/09","2025/05/19",42489,7,25117,42,"rwanda","Akagera","park",NA,"2024/09/19",2024,"0.317361111",-1.880381667,30.73658333,"woodland","woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"Adrien",NA,NA,NA,NA
NA,3586,"S079538","JV338","JV338","2025/05/09","2025/05/19",41011,11,70103,66,"rwanda","Akagera","park",NA,"2024/08/30",2024,"0.436111111",-1.690226667,30.69206333,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"SM",NA,NA,NA,NA
NA,3495,"S079543","JV338","JV338","2025/05/09","2025/05/19",26042,28,86653,70,"rwanda","Akagera","park",NA,"2024/08/30",2024,"0.382638889",-1.863898333,30.73986833,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"SM",NA,NA,NA,NA
NA,3520,"S079550","JV338","JV336","2025/05/09","2025/05/19",46691,5,25303,37,"rwanda","Akagera","park",NA,"2024/09/05",2024,"0.41875",-1.532071667,30.69437667,"woodland","woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,3967,"S079575","JV338","JV336","2025/05/09","2025/05/19",42587,6,27339,44,"rwanda","Akagera","park",NA,"2024/09/20",2024,"0.414583333",-1.705505,30.71040833,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"SM",NA,NA,NA,NA
NA,3513,"S081531","JV338","JV338","2025/05/09","2025/05/19",45961,7,115271,86,"rwanda","Akagera","park",NA,"2024/09/05",2024,"0.334027778",-1.836725,30.744845,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,3591,"S081542","JV338","JV336","2025/05/09","2025/05/19",42805,11,27399,38,"rwanda","Akagera","park",NA,"2024/08/30",2024,"0.549305556",-1.405431667,30.56483167,"savanna_woodland","savanna_woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"ET",NA,NA,NA,NA
NA,1285,"S081553","JV338","JV338","2025/05/09","2025/05/19",44669,11,94098,112,"rwanda","Akagera","park",NA,"2024/08/13",2024,"0.319444444",-1.705907248,30.71077485,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"JM","Driven over by vehicle",NA,NA,NA
NA,1281,"S081558","JV338","JV338","2025/05/09","2025/05/19",49130,8,69742,69,"rwanda","Akagera","park",NA,"2024/08/13",2024,"0.286805556",-1.880055731,30.73658051,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","male","adult","no","no",NA,"EEM","Loser than normal",NA,NA,NA
NA,4061,"S081606","JV338","JV338","2025/05/09","2025/05/19",42273,9,64791,52,"rwanda","Akagera","park",NA,"2024/09/24",2024,"0.381944444",-1.883423333,30.73503667,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"Adrien",NA,NA,NA,NA
NA,1193,"S081618","JV338","JV336","2025/05/09","2025/05/19",43797,9,28880,52,"rwanda","Akagera","park",NA,"2024/08/09",2024,"0.502083333",-1.616161281,30.69180175,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Edmond","Ef2",NA,NA,NA
NA,3962,"S081625","JV338","JV336","2025/05/09","2025/05/19",42596,12,30621,53,"rwanda","Akagera","park",NA,"2024/09/20",2024,"0.348611111",-1.872783333,30.73781333,"woodland","woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"SM",NA,NA,NA,NA
NA,5214,"S081685","JV338","JV338","2025/05/09","2025/05/19",43400,5,92924,77,"rwanda","Akagera","park",NA,"2024/11/08",2024,"0.682638889",-1.688316667,30.692815,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"observed",NA,"soft","male","adult","no","no",NA,"SM",NA,NA,NA,NA
NA,4332,"S081795","JV338","JV338","2025/05/09","2025/05/19",32320,15,79203,85,"rwanda","Akagera","park",NA,"2024/10/02",2024,"0.347916667",-1.877633333,30.73729833,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,1435,"S083105","JV338","JV338","2025/05/09","2025/05/19",37181,14,102404,75,"rwanda","Akagera","park",NA,"2024/08/15",2024,"0.375",-1.559696667,30.72822167,"savanna_woodland","savanna_woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,4654,"S083107","JV338","JV338","2025/05/09","2025/05/19",33005,12,100730,65,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.408333333",-1.88346,30.694965,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","juvenile","no","no",NA,"ET",NA,NA,NA,NA
NA,3587,"S083141","JV338","JV338","2025/05/09","2025/05/19",39860,20,103090,51,"rwanda","Akagera","park",NA,"2024/08/30",2024,"0.45625",-1.588651667,30.71280667,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"1-2_days",NA,"soft","unknown","unknown","no","no",NA,"ET",NA,NA,NA,NA
NA,4655,"S079328","JV333","JV333","2025/04/21","2025/04/23",13456,13,41857,51,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.415972222",-1.89179,30.68526167,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"ET",NA,NA,NA,NA
NA,4605,"S079373","JV333","JV334","2025/04/21","2025/04/23",16114,11,31501,41,"rwanda","Akagera","park",NA,"2024/10/10",2024,"0.364583333",-1.890326667,30.73062667,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,4610,"S079389","JV333","JV333","2025/04/21","2025/04/23",22329,4,51141,26,"rwanda","Akagera","park",NA,"2024/10/10",2024,"0.388194444",-1.854071667,30.743205,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,4660,"S079403","JV333","JV333","2025/04/21","2025/04/23",17190,8,32301,38,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.43125",-1.893481667,30.68423833,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","juvenile","no","no",NA,"ET",NA,NA,NA,NA
NA,4607,"S079411","JV333","JV333","2025/04/21","2025/04/23",15335,3,33500,42,"rwanda","Akagera","park",NA,"2024/10/10",2024,"0.378472222",-1.86157,30.74030667,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,4652,"S079420","JV333","JV334","2025/04/21","2025/04/23",20869,2,40471,55,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.397916667",-1.882735,30.69779167,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","juvenile","no","no",NA,"ET",NA,NA,NA,NA
NA,4659,"S079452","JV333","JV333","2025/04/21","2025/04/23",18556,9,38811,40,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.427777778",-1.893603333,30.68403167,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","juvenile","no","no",NA,"ET",NA,NA,NA,NA
NA,4670,"S079455","JV333","JV333","2025/04/21","2025/04/23",20687,9,36645,42,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.502777778",-1.869658333,30.70557333,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"ET","Itt has recently rained",NA,NA,NA
NA,3183,"S079468","JV333","JV333","2025/04/21","2025/04/23",15893,2,49064,45,"rwanda","Akagera","park",NA,"2024/08/26",2024,"0.758333333",-1.681843333,30.68877667,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,3827,"S079469","JV333","JV333","2025/04/21","2025/04/23",15806,5,39273,61,"rwanda","Akagera","park",NA,"2024/09/19",2024,"0.319444444",-1.880631667,30.736525,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"Adrien9",NA,NA,NA,NA
NA,1436,"S079487","JV333","JV333","2025/04/21","2025/04/23",13974,6,37731,61,"rwanda","Akagera","park",NA,"2024/08/15",2024,"0.381944444",-1.554266667,30.72837167,"savanna_woodland","savanna_woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","yes","no",NA,"Simon",NA,NA,NA,NA
NA,3829,"S079512","JV333","JV333","2025/04/21","2025/04/23",19431,8,50963,60,"rwanda","Akagera","park",NA,"2024/09/19",2024,"0.325694444",-1.877998333,30.737155,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"Adrien",NA,NA,NA,NA
NA,3801,"S079520","JV333","JV334","2025/04/21","2025/04/23",17425,9,34160,45,"rwanda","Akagera","park",NA,"2024/09/18",2024,"0.378472222",-1.706,30.71090333,"woodland","woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,3830,"S079548","JV333","JV334","2025/04/21","2025/04/23",15439,8,44540,41,"rwanda","Akagera","park",NA,"2024/09/19",2024,"0.370833333",-1.542665,30.71500667,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,4057,"S079728","JV333","JV333","2025/04/21","2025/04/23",16417,6,30323,47,"rwanda","Akagera","park",NA,"2024/09/24",2024,"0.326388889",-1.89244,30.68472,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,3526,"S079742","JV333","JV334","2025/04/21","2025/04/23",16503,8,35675,39,"rwanda","Akagera","park",NA,"2024/09/05",2024,"0.454861111",-1.506806667,30.65791833,"wetlands","wetlands",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"EN",NA,NA,NA,NA
NA,4058,"S079787","JV333","JV333","2025/04/21","2025/04/23",13193,2,34950,16,"rwanda","Akagera","park",NA,"2024/09/24",2024,"0.353472222",-1.895435,30.71003167,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,3588,"S081594","JV333","JV334","2025/04/21","2025/04/23",16185,6,39544,44,"rwanda","Akagera","park",NA,"2024/08/30",2024,"0.464583333",-1.58726,30.71432833,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"1-2_days",NA,"soft","unknown","unknown","no","no",NA,"ET",NA,NA,NA,NA
NA,4060,"S081794","JV333","JV334","2025/04/21","2025/04/23",16024,2,41120,31,"rwanda","Akagera","park",NA,"2024/09/24",2024,"0.358333333",-1.893286667,30.71256167,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"Adrien",NA,NA,NA,NA
NA,4608,"S083171","JV333","JV333","2025/04/21","2025/04/23",20633,6,44219,33,"rwanda","Akagera","park",NA,"2024/10/10",2024,"0.379861111",-1.861526667,30.74036833,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,2981,"S083174","JV333","JV334","2025/04/21","2025/04/23",14380,5,39835,45,"rwanda","Akagera","park",NA,"2024/08/22",2024,"0.413888889",-1.406753333,30.57379667,"wetlands","wetlands",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Emerance","In the road.",NA,NA,NA
NA,4667,"S079354","JV334","JV334","2025/04/21","2025/04/23",10521,7,26962,42,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.463194444",-1.88342,30.68257667,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"ET","It slighly raining( little rain)",NA,NA,NA
NA,4653,"S079386","JV334","JV334","2025/04/21","2025/04/23",24954,7,52374,51,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.406944444",-1.883435,30.69503,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","juvenile","no","no",NA,"ET",NA,NA,NA,NA
NA,3528,"S079483","JV334","JV334","2025/04/21","2025/04/23",16806,9,40180,41,"rwanda","Akagera","park",NA,"2024/09/05",2024,"0.46875",-1.504968333,30.660575,"wetlands","wetlands",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"AN",NA,NA,NA,NA
NA,3828,"S079533","JV334","JV334","2025/04/21","2025/04/23",15453,12,44616,48,"rwanda","Akagera","park",NA,"2024/09/19",2024,"0.321527778",-1.880633333,30.736635,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"Adrien",NA,NA,NA,NA
NA,3943,"S079565","JV334","JV334","2025/04/21","2025/04/23",20285,4,46464,61,"rwanda","Akagera","park",NA,"2024/09/20",2024,"0.488888889",-1.54118,30.71172167,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,NA,"May be Male elephant we met like in 30 m",NA,NA,NA
NA,1237,"S081523","JV334","JV334","2025/04/21","2025/04/23",13083,5,42130,55,"rwanda","Akagera","park",NA,"2024/08/12",2024,"0.325694444",-1.901435032,30.72379465,"woodland","woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"JM",NA,NA,NA,NA
NA,4325,"S081750","JV334","JV334","2025/04/21","2025/04/23",19915,2,38255,48,"rwanda","Akagera","park",NA,"2024/10/02",2024,"0.344444444",-1.9003978,30.7190083,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"AN",NA,NA,NA,NA
NA,4604,"S083173","JV334","JV334","2025/04/21","2025/04/23",13236,17,32751,31,"rwanda","Akagera","park",NA,"2024/10/10",2024,"0.3625",-1.890258333,30.73062333,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,4668,"S079375","JV331","JV331","2025/04/18","2025/04/23",29310,13,74397,61,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.467361111",-1.883166667,30.682465,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"ET","It is raining now",NA,NA,NA
NA,4651,"S079381","JV331","JV331","2025/04/18","2025/04/23",33997,7,76767,48,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.395138889",-1.882786667,30.69799,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"ET",NA,NA,NA,NA
NA,4669,"S079405","JV331","JV331","2025/04/18","2025/04/23",31496,7,90540,88,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.495833333",-1.868468333,30.702095,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"ET",NA,NA,NA,NA
NA,4658,"S079426","JV331","JV331","2025/04/18","2025/04/23",33192,17,85989,57,"rwanda","Akagera","park",NA,"2024/10/11",2024,"0.426388889",-1.893455,30.68409333,"woodland","woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","juvenile","no","no",NA,"ET",NA,NA,NA,NA
NA,3969,"S079478","JV331","JV331","2025/04/18","2025/04/23",31838,12,86869,94,"rwanda","Akagera","park",NA,"2024/09/20",2024,"0.429166667",-1.653523333,30.685515,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"SM",NA,NA,NA,NA
NA,3524,"S079482","JV331","JV329","2025/04/18","2025/04/23",51130,6,76981,63,"rwanda","Akagera","park",NA,"2024/09/05",2024,"0.439583333",-1.5164,30.66529833,"woodland","woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","juvenile","no","no",NA,"Adrien",NA,NA,NA,NA
NA,3523,"S079510","JV331","JV331","2025/04/18","2025/04/23",36511,2,87233,47,"rwanda","Akagera","park",NA,"2024/09/05",2024,"0.436111111",-1.517193333,30.66675333,"savanna_woodland","savanna_woodland,woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,3941,"S079547","JV331","JV329","2025/04/18","2025/04/23",53161,18,85692,99,"rwanda","Akagera","park",NA,"2024/09/20",2024,"0.46875",-1.599686667,30.70305667,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"SM",NA,NA,NA,NA
NA,3685,"S079559","JV331","JV329","2025/04/18","2025/04/23",38282,6,53417,52,"rwanda","Akagera","park",NA,"2024/09/14",2024,"0.443055556",-1.878105593,30.73706263,"savanna_woodland","savanna_woodland",NA,"yes","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","male","adult","no","no",NA,"EEM","Very fresh, likely within one hour. Elephant peed close to the sample. Likely EM17.",NA,NA,NA
NA,3802,"S079564","JV331","JV329","2025/04/18","2025/04/23",47502,6,71936,63,"rwanda","Akagera","park",NA,"2024/09/18",2024,"0.388194444",-1.68893,30.69231667,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Adrien",NA,NA,NA,NA
NA,1195,"S081549","JV331","JV331","2025/04/18","2025/04/23",28418,16,84542,56,"rwanda","Akagera","park",NA,"2024/08/09",2024,"0.497916667",-1.616633087,30.69210855,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"Edmond","same barcode as other, picture, Fecal near the road, and there are water back, and hipos around the wetland near.",NA,NA,NA
NA,1197,"S081639","JV331","JV329","2025/04/18","2025/04/23",47855,6,68148,87,"rwanda","Akagera","park",NA,"2024/08/09",2024,"0.505555556",-1.616406389,30.69220937,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","juvenile","no","no",NA,"JM","Near road",NA,NA,NA
NA,1557,"S081727","JV331","JV331","2025/04/18","2025/04/23",34126,16,84565,84,"rwanda","Akagera","park",NA,"2024/08/19",2024,"0.373611111",-1.616196667,30.692385,"savanna_woodland","savanna_woodland",NA,"no","faecal","elephant_savanna","Loxodonta africana","African Elephant","Herbivore",NA,"<24hr",NA,"soft","unknown","juvenile","no","no",NA,"Adrien",NA,NA,NA,NA
